id,nome
6030-241,Vila Velha de Ródão
6030-242,Vila Velha de Ródão
6030-243,Vila Velha de Ródão
6030-244,Vila Velha de Ródão
6030-245,Vila Velha de Ródão
6030-246,Vila Velha de Ródão
6030-998,Fratel
6030-999,Vila Velha de Ródão
6040-011,Atalaia
6040-021,Alvisquer
6040-022,Areia
6040-023,Arriacha Cimeira
6040-024,Belver
6040-025,Domingos da Vinha
6040-026,Furtado
6040-027,Belver
6040-028,Belver
6040-029,Belver
6040-030,Torre Cimeira
6040-031,Torre Fundeira
6040-032,Vale de Coelho
6040-033,Vale Pedro Dias
6040-034,Vilar da Mó
6040-041,Comenda
6040-042,Ferraria
6040-043,Vale de Feiteira
6040-051,Amieira Cova
6040-052,Cadafaz
6040-053,Degracia Cimeira
6040-054,Degracia Fundeira
6040-055,Fonte dos Garfos
6040-056,Fonte Nova
6040-057,Comenda
6040-058,Quinta da Margalha
6040-059,Belver
6040-060,Quinta do Alamal
6040-071,Moinho do Torrão
6040-072,Monte Novo
6040-073,Monte Velho
6040-074,São Bartolomeu
6040-076,Vale da Madeira
6040-077,Vale da Vinha
6040-078,Vale de Bordalo
6040-079,Vale de Gaviões
6040-100,Gavião
6040-101,Gavião
6040-102,Gavião
6040-103,Gavião
6040-104,Gavião
6040-105,Gavião
6040-106,Gavião
6040-107,Gavião
6040-108,Cadafaz
6040-109,Gavião
6040-110,Gavião
6040-111,Gavião
6040-112,Gavião
6040-113,Gavião
6040-114,Gavião
6040-115,Gavião
6040-116,Gavião
6040-117,Gavião
6040-118,Gavião
6040-119,Gavião
6040-120,Gavião
6040-121,Gavião
6040-122,Gavião
6040-123,Gavião
6040-124,Gavião
6040-125,Gavião
6040-126,Gavião
6040-127,Gavião
6040-128,Gavião
6040-129,Gavião
6040-130,Gavião
6040-131,Gavião
6040-133,Gavião
6040-134,Gavião
6040-135,Gavião
6040-999,Gavião
6050-011,Alpalhão
6050-012,Alpalhão
6050-013,Alpalhão
6050-014,Alpalhão
6050-015,Alpalhão
6050-016,Alpalhão
6050-017,Alpalhão
6050-018,Alpalhão
6050-019,Alpalhão
6050-020,Alpalhão
6050-021,Alpalhão
6050-022,Alpalhão
6050-023,Alpalhão
6050-024,Alpalhão
6050-025,Alpalhão
6050-026,Alpalhão
6050-027,Alpalhão
6050-028,Alpalhão
6050-029,Alpalhão
6050-030,Alpalhão
6050-031,Alpalhão
6050-032,Alpalhão
6050-033,Alpalhão
6050-034,Alpalhão
6050-035,Alpalhão
6050-036,Alpalhão
6050-037,Alpalhão
6050-038,Alpalhão
6050-039,Alpalhão
6050-040,Alpalhão
6050-041,Alpalhão
6050-042,Alpalhão
6050-043,Alpalhão
6050-044,Alpalhão
6050-045,Alpalhão
6050-046,Alpalhão
6050-047,Alpalhão
6050-048,Alpalhão
6050-049,Alpalhão
6050-050,Alpalhão
6050-051,Alpalhão
6050-052,Alpalhão
6050-053,Alpalhão
6050-081,Carvalhal
6050-100,Barragem do Fratel
6050-101,Albarrol
6050-102,Alto da Taipa
6050-103,Amieira do Tejo
6050-104,Amieira do Tejo
6050-105,Amieira do Tejo
6050-106,Amieira do Tejo
6050-107,Amieira do Tejo
6050-108,Amieira do Tejo
6050-109,Amieira do Tejo
6050-110,Amieira do Tejo
6050-111,Amieira do Tejo
6050-112,Amieira do Tejo
6050-113,Amieira do Tejo
6050-114,Amieira do Tejo
6050-115,Amieira do Tejo
6050-116,Amieira do Tejo
6050-117,Amieira do Tejo
6050-118,Amieira do Tejo
6050-119,Amieira do Tejo
6050-120,Amieira do Tejo
6050-121,Amieira do Tejo
6050-122,Amieira do Tejo
6050-123,Vila Flor
6050-124,Amieira do Tejo
6050-125,Amieira do Tejo
6050-126,Amieira do Tejo
6050-127,Amieira do Tejo
6050-128,Amieira do Tejo
6050-129,Amieira do Tejo
6050-130,Amieira do Tejo
6050-131,Amieira do Tejo
6050-132,Amieira do Tejo
6050-133,Amieira do Tejo
6050-134,Amieira do Tejo
6050-135,Amieira do Tejo
6050-136,Amieira do Tejo
6050-137,Amieira do Tejo
6050-138,Amieira do Tejo
6050-139,Amieira do Tejo
6050-140,Amieira do Tejo
6050-141,Amieira do Tejo
6050-142,Amieira do Tejo
6050-143,Amieira do Tejo
6050-144,Amieira do Tejo
6050-145,Vila Flor
6050-146,Vila Flor
6050-170,Amieira do Tejo
6050-201,Arez
6050-202,Herdade de Maxial
6050-203,Horta do Póvoas
6050-204,Quinta do Figueiró
6050-301,Monte do Casal Ventoso
6050-302,Nisa
6050-303,Nisa
6050-304,Nisa
6050-305,Nisa
6050-306,Nisa
6050-307,Nisa
6050-308,Nisa
6050-309,Nisa
6050-310,Nisa
6050-311,Nisa
6050-312,Nisa
6050-313,Nisa
6050-314,Nisa
6050-315,Nisa
6050-316,Nisa
6050-317,Nisa
6050-318,Nisa
6050-319,Nisa
6050-320,Nisa
6050-321,Nisa
6050-322,Nisa
6050-323,Nisa
6050-324,Nisa
6050-325,Nisa
6050-326,Nisa
6050-327,Nisa
6050-328,Nisa
6050-329,Nisa
6050-330,Nisa
6050-331,Nisa
6050-332,Nisa
6050-333,Nisa
6050-334,Nisa
6050-335,Nisa
6050-336,Nisa
6050-337,Nisa
6050-338,Nisa
6050-339,Nisa
6050-340,Nisa
6050-341,Nisa
6050-342,Nisa
6050-343,Nisa
6050-344,Nisa
6050-345,Nisa
6050-346,Nisa
6050-347,Nisa
6050-348,Nisa
6050-349,Nisa
6050-350,Nisa
6050-351,Nisa
6050-352,Nisa
6050-353,Nisa
6050-354,Nisa
6050-355,Nisa
6050-357,Nisa
6050-358,Nisa
6050-359,Nisa
6050-360,Nisa
6050-361,Nisa
6050-362,Nisa
6050-363,Nisa
6050-364,Nisa
6050-365,Nisa
6050-366,Nisa
6050-367,Nisa
6050-368,Nisa
6050-369,Nisa
6050-370,Nisa
6050-371,Nisa
6050-372,Nisa
6050-373,Nisa
6050-374,Nisa
6050-375,Nisa
6050-376,Nisa
6050-377,Nisa
6050-378,Nisa
6050-379,Nisa
6050-380,Nisa
6050-382,Nisa
6050-383,Nisa
6050-384,Nisa
6050-385,Nisa
6050-386,Nisa
6050-387,Nisa
6050-388,Nisa
6050-389,Nisa
6050-390,Nisa
6050-401,Quinta do Bodegão
6050-402,Quinta do Vinagre
6050-404,Quinta da Algarvia
6050-406,Quinta da Bruceira
6050-407,Quinta da Vaquinha
6050-409,Quinta do Retiro
6050-410,Nisa
6050-412,Hortas de Vale Cardoso
6050-431,Montalvão
6050-432,Montalvão
6050-433,Montalvão
6050-434,Montalvão
6050-435,Montalvão
6050-436,Montalvão
6050-437,Montalvão
6050-438,Montalvão
6050-439,Montalvão
6050-440,Montalvão
6050-441,Montalvão
6050-442,Montalvão
6050-444,Montalvão
6050-445,Montalvão
6050-446,Montalvão
6050-447,Montalvão
6050-448,Montalvão
6050-449,Montalvão
6050-450,Montalvão
6050-451,Barroca do Neto
6050-452,Monte do Arneiro
6050-453,Monte do Duque
6050-454,Monte do Pardo
6050-460,Montalvão
6050-461,Montalvão
6050-465,Salavessa
6050-466,Montalvão
6050-467,Montalvão
6050-471,Cacheiro
6050-472,Chão da Velha
6050-473,Falagueira
6050-474,Monte Claro
6050-475,Monte dos Matos
6050-476,Velada
6050-492,Pé da Serra
6050-493,Vinagra
6050-501,Tolosa
6050-503,Tolosa
6050-504,Tolosa
6050-505,Tolosa
6050-506,Tolosa
6050-507,Tolosa
6050-508,Tolosa
6050-509,Tolosa
6050-510,Tolosa
6050-511,Tolosa
6050-512,Tolosa
6050-513,Tolosa
6050-514,Tolosa
6050-515,Tolosa
6050-516,Tolosa
6050-517,Tolosa
6050-518,Tolosa
6050-519,Tolosa
6050-520,Tolosa
6050-521,Tolosa
6050-522,Tolosa
6050-523,Tolosa
6050-524,Tolosa
6050-525,Tolosa
6050-526,Tolosa
6050-527,Tolosa
6050-528,Tolosa
6050-529,Tolosa
6050-530,Tolosa
6050-531,Tolosa
6050-532,Tolosa
6050-533,Tolosa
6050-534,Tolosa
6050-535,Tolosa
6050-536,Tolosa
6050-537,Tolosa
6050-538,Tolosa
6050-539,Tolosa
6050-540,Tolosa
6050-541,Tolosa
6050-542,Tolosa
6050-543,Tolosa
6050-544,Tolosa
6050-545,Tolosa
6050-546,Tolosa
6050-998,Alpalhão
6050-999,Nisa
6060-000,Idanha-A-Nova
6060-011,Alcafozes
6060-012,Alcafozes
6060-021,Aldeia de Santa Margarida
6060-041,Idanha-a-Velha
6060-051,Medelim
6060-069,Proença-a-Velha
6060-071,Monfortinho
6060-072,Termas de Monfortinho
6060-073,Torre
6060-081,Adingeiro
6060-082,Barreiro
6060-083,Lagar de Água
6060-084,Monsantela
6060-085,Monsanto
6060-086,Monsanto
6060-087,Monsanto
6060-088,Lodeiro
6060-089,Monsanto
6060-090,Monsanto
6060-091,Monsanto
6060-092,Pereira
6060-093,Relva
6060-094,Valado
6060-095,Carro Quebrado
6060-097,Jardim
6060-098,Vale Paragem
6060-100,Idanha-A-Nova
6060-101,Idanha-A-Nova
6060-102,Idanha-A-Nova
6060-103,Idanha-A-Nova
6060-104,Idanha-A-Nova
6060-105,Idanha-A-Nova
6060-106,Idanha-A-Nova
6060-107,Idanha-A-Nova
6060-108,Idanha-A-Nova
6060-109,Idanha-A-Nova
6060-110,Idanha-A-Nova
6060-111,Idanha-A-Nova
6060-112,Idanha-A-Nova
6060-113,Idanha-A-Nova
6060-114,Idanha-A-Nova
6060-115,Idanha-A-Nova
6060-116,Idanha-A-Nova
6060-117,Idanha-A-Nova
6060-118,Idanha-A-Nova
6060-119,Idanha-A-Nova
6060-120,Idanha-A-Nova
6060-121,Idanha-A-Nova
6060-122,Idanha-A-Nova
6060-123,Idanha-A-Nova
6060-124,Idanha-A-Nova
6060-125,Idanha-A-Nova
6060-126,Idanha-A-Nova
6060-127,Idanha-A-Nova
6060-128,Idanha-A-Nova
6060-129,Idanha-A-Nova
6060-130,Idanha-A-Nova
6060-131,Idanha-A-Nova
6060-132,Idanha-A-Nova
6060-133,Idanha-A-Nova
6060-134,Idanha-A-Nova
6060-135,Idanha-A-Nova
6060-136,Idanha-A-Nova
6060-137,Idanha-A-Nova
6060-138,Idanha-A-Nova
6060-139,Idanha-A-Nova
6060-140,Idanha-A-Nova
6060-141,Idanha-A-Nova
6060-142,Idanha-A-Nova
6060-143,Idanha-A-Nova
6060-144,Idanha-A-Nova
6060-145,Idanha-A-Nova
6060-146,Idanha-A-Nova
6060-148,Idanha-A-Nova
6060-150,Idanha-A-Nova
6060-151,Idanha-A-Nova
6060-152,Idanha-A-Nova
6060-153,Idanha-A-Nova
6060-154,Idanha-A-Nova
6060-155,Idanha-A-Nova
6060-156,Idanha-A-Nova
6060-157,Idanha-A-Nova
6060-158,Idanha-A-Nova
6060-159,Idanha-A-Nova
6060-160,Idanha-A-Nova
6060-161,Idanha-A-Nova
6060-162,Idanha-A-Nova
6060-163,Idanha-A-Nova
6060-164,Idanha-A-Nova
6060-165,Idanha-A-Nova
6060-166,Idanha-A-Nova
6060-167,Idanha-A-Nova
6060-168,Idanha-A-Nova
6060-169,Idanha-A-Nova
6060-170,Idanha-A-Nova
6060-171,Idanha-A-Nova
6060-172,Idanha-A-Nova
6060-173,Idanha-A-Nova
6060-174,Idanha-A-Nova
6060-175,Idanha-A-Nova
6060-177,Idanha-A-Nova
6060-178,Idanha-A-Nova
6060-179,Idanha-A-Nova
6060-180,Idanha-A-Nova
6060-181,Idanha-A-Nova
6060-182,Murteiras Redondas
6060-183,Idanha-A-Nova
6060-184,Idanha-A-Nova
6060-185,Rosmaninhal
6060-186,Zebreira
6060-187,Murteiras Redondas
6060-188,Idanha-A-Nova
6060-189,Idanha-A-Nova
6060-190,Murteiras Redondas
6060-191,Senhora da Graça
6060-192,Idanha-A-Nova
6060-201,Ladoeiro
6060-202,Ladoeiro
6060-203,Ladoeiro
6060-204,Ladoeiro
6060-205,Ladoeiro
6060-206,Ladoeiro
6060-207,Ladoeiro
6060-208,Ladoeiro
6060-209,Ladoeiro
6060-210,Ladoeiro
6060-211,Ladoeiro
6060-212,Ladoeiro
6060-213,Ladoeiro
6060-214,Ladoeiro
6060-215,Ladoeiro
6060-216,Ladoeiro
6060-217,Ladoeiro
6060-218,Ladoeiro
6060-219,Ladoeiro
6060-220,Ladoeiro
6060-221,Ladoeiro
6060-222,Ladoeiro
6060-223,Ladoeiro
6060-224,Ladoeiro
6060-225,Ladoeiro
6060-226,Ladoeiro
6060-227,Ladoeiro
6060-228,Ladoeiro
6060-229,Ladoeiro
6060-230,Ladoeiro
6060-231,Ladoeiro
6060-232,Ladoeiro
6060-233,Ladoeiro
6060-234,Ladoeiro
6060-235,Ladoeiro
6060-236,Ladoeiro
6060-237,Ladoeiro
6060-238,Ladoeiro
6060-239,Ladoeiro
6060-240,Ladoeiro
6060-241,Ladoeiro
6060-242,Ladoeiro
6060-243,Ladoeiro
6060-244,Ladoeiro
6060-245,Ladoeiro
6060-246,Ladoeiro
6060-247,Ladoeiro
6060-248,Ladoeiro
6060-249,Ladoeiro
6060-250,Ladoeiro
6060-251,Ladoeiro
6060-252,Ladoeiro
6060-253,Ladoeiro
6060-254,Ladoeiro
6060-255,Ladoeiro
6060-256,Ladoeiro
6060-257,Ladoeiro
6060-258,Ladoeiro
6060-259,Ladoeiro
6060-260,Ladoeiro
6060-261,Ladoeiro
6060-262,Ladoeiro
6060-263,Ladoeiro
6060-264,Ladoeiro
6060-265,Ladoeiro
6060-266,Ladoeiro
6060-267,Ladoeiro
6060-268,Ladoeiro
6060-269,Ladoeiro
6060-270,Ladoeiro
6060-271,Ladoeiro
6060-272,Ladoeiro
6060-301,Penha Garcia
6060-302,Penha Garcia
6060-303,Penha Garcia
6060-304,Penha Garcia
6060-305,Penha Garcia
6060-306,Penha Garcia
6060-307,Penha Garcia
6060-308,Penha Garcia
6060-309,Penha Garcia
6060-310,Penha Garcia
6060-311,Penha Garcia
6060-312,Penha Garcia
6060-313,Penha Garcia
6060-314,Penha Garcia
6060-315,Penha Garcia
6060-316,Penha Garcia
6060-317,Penha Garcia
6060-318,Penha Garcia
6060-319,Penha Garcia
6060-320,Penha Garcia
6060-321,Penha Garcia
6060-322,Penha Garcia
6060-323,Penha Garcia
6060-324,Penha Garcia
6060-325,Penha Garcia
6060-326,Penha Garcia
6060-327,Penha Garcia
6060-328,Penha Garcia
6060-329,Penha Garcia
6060-330,Penha Garcia
6060-331,Penha Garcia
6060-332,Penha Garcia
6060-333,Penha Garcia
6060-334,Penha Garcia
6060-335,Penha Garcia
6060-336,Penha Garcia
6060-337,Penha Garcia
6060-338,Penha Garcia
6060-339,Penha Garcia
6060-340,Penha Garcia
6060-341,Penha Garcia
6060-342,Penha Garcia
6060-343,Penha Garcia
6060-344,Penha Garcia
6060-345,Penha Garcia
6060-346,Penha Garcia
6060-347,Penha Garcia
6060-348,Penha Garcia
6060-349,Penha Garcia
6060-350,Penha Garcia
6060-351,Penha Garcia
6060-352,Penha Garcia
6060-353,Penha Garcia
6060-354,Penha Garcia
6060-355,Penha Garcia
6060-356,Penha Garcia
6060-357,Penha Garcia
6060-358,Penha Garcia
6060-359,Penha Garcia
6060-360,Penha Garcia
6060-361,Penha Garcia
6060-362,Penha Garcia
6060-363,Penha Garcia
6060-364,Penha Garcia
6060-365,Penha Garcia
6060-366,Penha Garcia
6060-367,Penha Garcia
6060-368,Penha Garcia
6060-369,Penha Garcia
6060-370,Penha Garcia
6060-371,Penha Garcia
6060-372,Penha Garcia
6060-373,Penha Garcia
6060-374,Penha Garcia
6060-375,Penha Garcia
6060-376,Penha Garcia
6060-377,Penha Garcia
6060-378,Penha Garcia
6060-379,Penha Garcia
6060-380,Penha Garcia
6060-381,Penha Garcia
6060-382,Penha Garcia
6060-383,Penha Garcia
6060-384,Penha Garcia
6060-385,Penha Garcia
6060-386,Penha Garcia
6060-387,Penha Garcia
6060-388,Penha Garcia
6060-389,Penha Garcia
6060-390,Penha Garcia
6060-401,Couto dos Correias
6060-402,Cegonhas
6060-411,Rosmaninhal
6060-412,Rosmaninhal
6060-413,Rosmaninhal
6060-414,Rosmaninhal
6060-415,Rosmaninhal
6060-416,Rosmaninhal
6060-417,Rosmaninhal
6060-418,Rosmaninhal
6060-419,Rosmaninhal
6060-420,Rosmaninhal
6060-421,Rosmaninhal
6060-422,Rosmaninhal
6060-423,Rosmaninhal
6060-424,Rosmaninhal
6060-425,Rosmaninhal
6060-426,Rosmaninhal
6060-427,Rosmaninhal
6060-428,Rosmaninhal
6060-429,Rosmaninhal
6060-430,Rosmaninhal
6060-431,Rosmaninhal
6060-432,Rosmaninhal
6060-433,Rosmaninhal
6060-434,Rosmaninhal
6060-435,Rosmaninhal
6060-436,Rosmaninhal
6060-437,Rosmaninhal
6060-438,Rosmaninhal
6060-439,Rosmaninhal
6060-440,Rosmaninhal
6060-441,Rosmaninhal
6060-442,Rosmaninhal
6060-443,Rosmaninhal
6060-444,Rosmaninhal
6060-445,Rosmaninhal
6060-446,Rosmaninhal
6060-447,Rosmaninhal
6060-448,Rosmaninhal
6060-449,Rosmaninhal
6060-450,Rosmaninhal
6060-451,Rosmaninhal
6060-452,Rosmaninhal
6060-453,Rosmaninhal
6060-461,Soalheiras
6060-501,Salvaterra de Extremo
6060-511,São Miguel de Acha
6060-521,Segura
6060-531,Toulões
6060-539,Zebreira
6060-540,Zebreira
6060-541,Zebreira
6060-542,Zebreira
6060-543,Zebreira
6060-544,Zebreira
6060-545,Zebreira
6060-546,Zebreira
6060-547,Zebreira
6060-548,Zebreira
6060-549,Zebreira
6060-550,Zebreira
6060-551,Zebreira
6060-552,Zebreira
6060-553,Zebreira
6060-554,Zebreira
6060-555,Zebreira
6060-556,Zebreira
6060-557,Zebreira
6060-558,Zebreira
6060-559,Zebreira
6060-560,Zebreira
6060-561,Zebreira
6060-562,Zebreira
6060-563,Zebreira
6060-564,Zebreira
6060-565,Zebreira
6060-566,Zebreira
6060-567,Zebreira
6060-568,Zebreira
6060-569,Zebreira
6060-570,Zebreira
6060-571,Zebreira
6060-572,Zebreira
6060-573,Zebreira
6060-574,Zebreira
6060-575,Zebreira
6060-576,Zebreira
6060-577,Zebreira
6060-578,Zebreira
6060-579,Zebreira
6060-580,Zebreira
6060-581,Zebreira
6060-582,Zebreira
6060-583,Zebreira
6060-584,Zebreira
6060-585,Zebreira
6060-586,Zebreira
6060-587,Zebreira
6060-588,Zebreira
6060-589,Zebreira
6060-590,Zebreira
6060-591,Zebreira
6060-592,Zebreira
6060-593,Zebreira
6060-594,Zebreira
6060-595,Zebreira
6060-596,Zebreira
6060-597,Zebreira
6060-598,Zebreira
6060-599,Zebreira
6060-600,Zebreira
6060-601,Zebreira
6060-602,Zebreira
6060-603,Zebreira
6060-604,Zebreira
6060-605,Zebreira
6060-606,Zebreira
6060-607,Zebreira
6060-621,Oledo
6060-700,Idanha-A-Nova
6060-701,Idanha-A-Nova
6060-702,Idanha-A-Nova
6060-703,Idanha-A-Nova
6060-704,Idanha-A-Nova
6060-705,Idanha-A-Nova
6060-706,Idanha-A-Nova
6060-707,Idanha-A-Nova
6060-708,Idanha-A-Nova
6060-709,Idanha-A-Nova
6060-710,Idanha-A-Nova
6060-711,Idanha-A-Nova
6060-713,Idanha-A-Nova
6060-714,Idanha-A-Nova
6060-715,Idanha-A-Nova
6060-716,Idanha-A-Nova
6060-994,Salvaterra de Extremo
6060-995,Zebreira
6060-996,Medelim
6060-997,Monsanto
6060-998,Termas de Monfortinho
6060-999,Idanha-A-Nova
6090-000,Penamacor
6090-011,Águas
6090-012,Águas
6090-013,Águas
6090-014,Águas
6090-015,Águas
6090-016,Águas
6090-017,Águas
6090-018,Águas
6090-019,Águas
6090-020,Águas
6090-021,Águas
6090-022,Águas
6090-023,Águas
6090-024,Águas
6090-025,Águas
6090-026,Águas
6090-027,Águas
6090-028,Águas
6090-029,Águas
6090-030,Águas
6090-031,Águas
6090-032,Águas
6090-033,Águas
6090-034,Águas
6090-035,Águas
6090-036,Águas
6090-037,Águas
6090-038,Águas
6090-039,Águas
6090-040,Águas
6090-041,Águas
6090-042,Águas
6090-043,Águas
6090-044,Águas
6090-045,Águas
6090-046,Águas
6090-047,Águas
6090-048,Águas
6090-049,Águas
6090-050,Águas
6090-051,Águas
6090-052,Águas
6090-053,Águas
6090-054,Águas
6090-055,Águas
6090-056,Águas
6090-057,Águas
6090-058,Águas
6090-059,Águas
6090-060,Águas
6090-061,Águas
6090-071,Aldeia do Bispo
6090-072,Aldeia do Bispo
6090-073,Aldeia do Bispo
6090-074,Aldeia do Bispo
6090-075,Aldeia do Bispo
6090-076,Aldeia do Bispo
6090-077,Aldeia do Bispo
6090-078,Aldeia do Bispo
6090-079,Aldeia do Bispo
6090-080,Aldeia do Bispo
6090-081,Aldeia do Bispo
6090-082,Aldeia do Bispo
6090-083,Aldeia do Bispo
6090-084,Aldeia do Bispo
6090-085,Aldeia do Bispo
6090-086,Aldeia do Bispo
6090-087,Aldeia do Bispo
6090-088,Aldeia do Bispo
6090-089,Aldeia do Bispo
6090-090,Aldeia do Bispo
6090-091,Aldeia do Bispo
6090-092,Aldeia do Bispo
6090-093,Aldeia do Bispo
6090-094,Aldeia do Bispo
6090-095,Aldeia do Bispo
6090-096,Aldeia do Bispo
6090-097,Aldeia do Bispo
6090-098,Aldeia do Bispo
6090-099,Aldeia do Bispo
6090-100,Aldeia do Bispo
6090-101,Aldeia do Bispo
6090-102,Aldeia do Bispo
6090-103,Aldeia do Bispo
6090-104,Aldeia do Bispo
6090-105,Aldeia do Bispo
6090-106,Aldeia do Bispo
6090-107,Aldeia do Bispo
6090-108,Aldeia do Bispo
6090-109,Aldeia do Bispo
6090-110,Aldeia do Bispo
6090-111,Aldeia do Bispo
6090-112,Aldeia do Bispo
6090-113,Aldeia do Bispo
6090-114,Aldeia do Bispo
6090-115,Aldeia do Bispo
6090-116,Aldeia do Bispo
6090-117,Aldeia do Bispo
6090-118,Aldeia do Bispo
6090-151,Aldeia de João Pires
6090-152,Aldeia de João Pires
6090-153,Aldeia de João Pires
6090-154,Aldeia de João Pires
6090-155,Aldeia de João Pires
6090-156,Aldeia de João Pires
6090-157,Aldeia de João Pires
6090-158,Aldeia de João Pires
6090-159,Aldeia de João Pires
6090-160,Aldeia de João Pires
6090-161,Aldeia de João Pires
6090-162,Aldeia de João Pires
6090-163,Aldeia de João Pires
6090-164,Aldeia de João Pires
6090-165,Aldeia de João Pires
6090-166,Aldeia de João Pires
6090-167,Aldeia de João Pires
6090-168,Aldeia de João Pires
6090-169,Aldeia de João Pires
6090-170,Aldeia de João Pires
6090-171,Aldeia de João Pires
6090-172,Aldeia de João Pires
6090-173,Aldeia de João Pires
6090-174,Aldeia de João Pires
6090-175,Aldeia de João Pires
6090-176,Aldeia de João Pires
6090-177,Aldeia de João Pires
6090-178,Aldeia de João Pires
6090-179,Aldeia de João Pires
6090-180,Aldeia de João Pires
6090-181,Aldeia de João Pires
6090-182,Aldeia de João Pires
6090-183,Aldeia de João Pires
6090-184,Aldeia de João Pires
6090-185,Aldeia de João Pires
6090-186,Aldeia de João Pires
6090-211,Aranhas
6090-212,Aranhas
6090-213,Aranhas
6090-214,Aranhas
6090-215,Aranhas
6090-216,Aranhas
6090-217,Aranhas
6090-218,Aranhas
6090-219,Aranhas
6090-220,Aranhas
6090-221,Aranhas
6090-223,Aranhas
6090-224,Aranhas
6090-225,Aranhas
6090-226,Aranhas
6090-227,Aranhas
6090-228,Aranhas
6090-229,Aranhas
6090-230,Aranhas
6090-231,Aranhas
6090-232,Aranhas
6090-233,Aranhas
6090-234,Aranhas
6090-235,Aranhas
6090-236,Aranhas
6090-237,Aranhas
6090-238,Aranhas
6090-239,Aranhas
6090-240,Aranhas
6090-241,Aranhas
6090-242,Aranhas
6090-243,Aranhas
6090-244,Aranhas
6090-245,Aranhas
6090-246,Aranhas
6090-247,Aranhas
6090-248,Aranhas
6090-249,Aranhas
6090-250,Aranhas
6090-251,Aranhas
6090-252,Aranhas
6090-253,Aranhas
6090-254,Aranhas
6090-255,Aranhas
6090-256,Aranhas
6090-271,Bemposta
6090-272,Bemposta
6090-274,Bemposta
6090-275,Bemposta
6090-276,Bemposta
6090-277,Bemposta
6090-278,Bemposta
6090-279,Bemposta
6090-280,Bemposta
6090-281,Bemposta
6090-282,Bemposta
6090-283,Bemposta
6090-284,Bemposta
6090-285,Bemposta
6090-286,Bemposta
6090-287,Bemposta
6090-288,Bemposta
6090-289,Bemposta
6090-290,Bemposta
6090-291,Bemposta
6090-292,Bemposta
6090-294,Bemposta
6090-295,Bemposta
6090-321,Benquerença
6090-322,Benquerença
6090-323,Benquerença
6090-324,Benquerença
6090-325,Benquerença
6090-326,Benquerença
6090-327,Benquerença
6090-328,Benquerença
6090-329,Benquerença
6090-330,Benquerença
6090-331,Benquerença
6090-332,Benquerença
6090-333,Benquerença
6090-334,Benquerença
6090-335,Benquerença
6090-336,Benquerença
6090-337,Benquerença
6090-338,Benquerença
6090-339,Benquerença
6090-340,Benquerença
6090-341,Benquerença
6090-342,Benquerença
6090-343,Benquerença
6090-344,Benquerença
6090-345,Benquerença
6090-346,Benquerença
6090-347,Benquerença
6090-348,Benquerença
6090-349,Benquerença
6090-350,Benquerença
6090-351,Benquerença
6090-352,Benquerença
6090-353,Benquerença
6090-355,Quintas dos Anascer
6090-381,Meimoa
6090-382,Meimoa
6090-383,Meimoa
6090-384,Meimoa
6090-385,Meimoa
6090-386,Meimoa
6090-387,Meimoa
6090-388,Meimoa
6090-389,Meimoa
6090-390,Meimoa
6090-391,Meimoa
6090-392,Meimoa
6090-393,Meimoa
6090-394,Meimoa
6090-395,Meimoa
6090-396,Meimoa
6090-397,Meimoa
6090-398,Meimoa
6090-399,Meimoa
6090-400,Meimoa
6090-401,Meimoa
6090-402,Meimoa
6090-403,Meimoa
6090-404,Meimoa
6090-405,Meimoa
6090-406,Meimoa
6090-421,Pedrogão
6090-422,Pedrogão
6090-423,Pedrogão
6090-424,Pedrogão
6090-425,Pedrogão
6090-426,Pedrogão
6090-427,Pedrogão
6090-428,Pedrogão
6090-429,Pedrogão
6090-430,Pedrogão
6090-431,Pedrogão
6090-432,Pedrogão
6090-433,Pedrogão
6090-434,Pedrogão
6090-435,Pedrogão
6090-436,Pedrogão
6090-437,Pedrogão
6090-439,Pedrogão
6090-440,Pedrogão
6090-441,Pedrogão
6090-442,Pedrogão
6090-443,Pedrogão
6090-444,Pedrogão
6090-445,Pedrogão
6090-446,Pedrogão
6090-447,Pedrogão
6090-448,Pedrogão
6090-449,Pedrogão
6090-450,Pedrogão
6090-451,Pedrogão
6090-452,Pedrogão
6090-453,Pedrogão
6090-454,Pedrogão
6090-455,Pedrogão
6090-456,Pedrogão
6090-457,Pedrogão
6090-458,Pedrogão
6090-459,Pedrogão
6090-460,Pedrogão
6090-461,Pedrogão
6090-462,Pedrogão
6090-463,Pedrogão
6090-464,Pedrogão
6090-465,Pedrogão
6090-466,Pedrogão
6090-467,Pedrogão
6090-468,Pedrogão
6090-469,Pedrogão
6090-470,Pedrogão
6090-471,Pedrogão
6090-472,Pedrogão
6090-473,Pedrogão
6090-474,Pedrogão
6090-475,Pedrogão
6090-477,Pedrogão
6090-478,Pedrogão
6090-479,Pedrogão
6090-480,Pedrogão
6090-481,Pedrogão
6090-482,Pedrogão
6090-506,Penamacor
6090-507,Penamacor
6090-508,Penamacor
6090-509,Penamacor
6090-510,Penamacor
6090-511,Penamacor
6090-512,Penamacor
6090-513,Penamacor
6090-514,Penamacor
6090-515,Penamacor
6090-516,Penamacor
6090-517,Penamacor
6090-518,Penamacor
6090-519,Penamacor
6090-520,Penamacor
6090-521,Penamacor
6090-522,Penamacor
6090-523,Penamacor
